Title,Session_Code,Author,Affiliations,Text,Year
 Rapid Prenatal Diagnosis through Targeted ExomeSequencing: A Cohort study,C13.2,"F. Faravelli1, N. Chandler1, S. Best1, J. Hayward1, S. Mansour2,","E. Kivuva3, D. Tapon4, A. Male1, C. DeVile5, L. Chitty6,1","1North Thames NHS Regional Genetics Service, Great Ormond Street NHS Foundation, London, United Kingdom,2South West Thames Regional Genetics Department, University of London & St George ’s, London, United Kingdom,3Peninsula Clinical Genetics, Royal Devon & Exeter NHS Foundation Trust, Royal Devon, Exeter, United Kingdom,4Queen Charlotte's & Chelsea Hospital, Imperial College HealthcareNHS Trust, Du Cane, London, United Kingdom, 5Great Ormond Street NHS Foundation Trust, Great Ormond Street,London, UK, London, United Kingdom,6Genetics and Genomic Medicine, UCL Great Ormond Street Institute of Child Health, London, United Kingdom Background: Prenatal genetic diagnosis provides infor  mation for pregnancy and perinatal decision making andmanagement. Prenatal exome sequencing approaches have identi ﬁed genetic diagnoses when conventional tests (kar  yotype and microarray) were not diagnostic. However,prenatal phenotyping limitations, counselling challenges regarding variants of uncertain signi ﬁcance, incidental and secondary ﬁndings, and technical problems pose unique challenges in the prenatal use of exome sequencing. Here we use a multidisciplinary approach to explore the utility of rapid targeted fetal exome sequencing for prenatal diag nosis, using skeletal dysplasias as an exemplar. Methods: Pregnant women who had had, or who were undergoing, an invasive procedure to exclude chromosomalabnormalities following ultrasound detection of fetal abnormalities suggestive of a skeletal dysplasia in UK Fetal Medicine units were identi ﬁed prospectively. After multidisciplinary review by local Fetal Medicine teams and Clinical Geneticists with expertise in fetal dysmorphology, parents were consented for targeted exome trio sequencing.Variant interpretation focused on a virtual panel of 240 genes known to cause skeletal dysplasias. Results: Deﬁnitive molecular diagnosis was made in 15/ 18 (83%) cases. In some cases fetal ultrasound ﬁndings alone were of suf ﬁcient severity for parents to opt for termination. In others, molecular diagnosis informedaccurate prediction of outcome, improved parental counsel  ling and informed parental decisions and perinatal management. Conclusions: Trio sequencing with expert multidisciplin  ary review for case selection and data interpretation yields timely, high diagnostic rates in fetuses presenting withunexpected skeletal abnormalities. This can result in improved parental counselling and pregnancy management. F. Faravelli: None. N. Chandler: None. S. Best: None. J. Hayward: None. S. Mansour: None. E. Kivuva: None. D. Tapon: None. A. Male: None. C. DeVile: None. L. Chitty: None.",2018
 Temporal dynamics of placental gene expression,C13.3,"M. Reiman, S. Sõber, M. Laan","Institute of Biomedicine and Translational Medicine, Tartu,","Estonia Introduction: Placenta has a principal role in affecting fetal and maternal physiology. Since pregnancy complications824 J. del Picchiacoincide with changes in placental transcriptome, knowl  edge of normal placental gene expression dynamics across gestation is crucial to understand alterations in the placental transcriptome that may lead to pregnancy complications. The aim of the study is to describe a pro ﬁle of placental temporal gene expression dynamics over the course ofhuman pregnancy. Materials and Methods: Analyzed placental samples covered the entire human gestational period: 1 sttrimester (7 10 gestational weeks; n ,8), 2ndtrimester (17 21 g.w.; n,8) and term (37 41 g.w.; n ,8). RNA Seq protocol and basic bioinformatics have been reported by Reiman et al.(2017). The current study focused on grouping placental genes based on their highly correlated expression dynamics across pregnancy trimesters. Enrichment analysis forfunctional pathways was conducted for each gene group using g:Pro ﬁler (https://biit.cs.ut.ee/gpro ﬁler/). Results: Among 14,920 genes expressed in the placenta, roughly a quarter exhibited a clear temporal expression pattern over the course of pregnancy. Enrichment analysis showed that genes overexpressed in the ﬁrst trimester are involved in cell cycle and transcription regulation; whereas mid gestation speci ﬁc genes are associated with fetal development, cell communication and differentiation oftissues. Conclusions: We show that a large proportion of genes expressed in the human placenta follow a tightly correlatedtemporal expression pro ﬁle. We hypothesize that distur  bances of this ‘gestational clock ’may lead to placental and fetal developmental abnormalities and pregnancycomplications. Reiman et al. FASEB J. (2017): 201601031RR Grants: IUT34 12 (Estonian Research Agency), Happy Pregnancy (SA Archimedes). M. Reiman: None. S. Sõber: None. M. Laan: None.",2018
 Assessing the landscape of sel ﬁshde novo mutations in human testes,C13.4,"G. J. Maher1, H. K. Ralph1, Z. Ding1, N. Koelling1,H .","Mlcochova1, E. Giannoulatou1, P. Dhami2, G. McVean1,A .O .","M. Wilkie1, A. Goriely1 1University of Oxford, Oxford, United Kingdom,2University College London, London, United Kingdom Low level mosaicism, attributed to clonal expansion of spontaneous mutations, is prevalent in somatic tissues such as skin and blood. We have previously shown that speci ﬁc ‘selﬁsh’mutations spontaneously arising in male germline stem cells (spermatogonia) lead to clonal expansion result  ing in elevated mutation levels in sperm over time. Thisprocess, termed sel ﬁsh spermatogonial selection, explains the high spontaneous birth rate and strong paternal age effect of disorders such as achondroplasia, Apert, Noonan and Costello syndromes, with direct evidence for this pro  cess occurring at speci ﬁc positions in six genes ( FGFR2 , FGFR3 ,RET,PTPN11 ,HRAS and KRAS ). Here we per  form a discovery screen to identify novel mutations and genes under selection in the male germline by performing massively parallel simplex PCR targeting using RainDancetechnology to interrogate mutational hotspots in 71 genes (66.5kb in total) in 276 biopsies of testes from 5 men (mean age: 73 years). Ultra deep sequencing (~22,000x), a customlow frequency variant prioritization pipeline and targeted validation identi ﬁed 59 distinct variants with frequencies as low as 0.06%, including 53 variants not previously directlyassociated with sel ﬁsh selection. The majority (80%) of variants identi ﬁed were previously implicated in either developmental disorders and/or oncogenesis, includingmutations in six newly associated ( BRAF, CBL, MAP2K1 , MAP2K2, NF1 and RAF1 ) genes, all of which encode components of RAS/MAPK signalling. Our ﬁndings extend the link between mutations causing dysregulation of RAS/ MAPK signalling and sel ﬁsh selection and suggest that the ageing male germ line is a repository for such deleteriousmutations. Supported by grants from the Wellcome Trust. G.J. Maher: None. H.K. Ralph: None. Z. Ding: None. N. Koelling: None. H. Mlcochova: None. E. Giannoula  tou: None. P. Dhami: None. G. McVean: None. A.O.M. Wilkie: None. A. Goriely: None.",2018
 X chromosome exome sequencing in highly selected idiopathic azoospermic patients: identi ﬁcation of novel and recurrent genetic factors for early spermatogenic failure,C13.5,"A. Riera Escamilla1, D. Moreno Mendoza1, L. Nagirnaja2,J .","Rusch2, E. Ruiz Castañé1, E. Ars1, D. F. Conrad2, C. Krausz3","1Andrology Department, Fundació Puigvert, Universitat Autònoma de Barcelona, IIB Sant Pau, Barcelona, Spain, 2Department of Genetics, Washington University School of Medicine, St. Louis, MO, United States,3Department of Experimental and Clinical Biomedical Sciences “Mario Serio ”, Centre of Excellence DeNothe, University of Florence, Florence, Italy Background : Despite the well known enrichment of the X chromosome in genes speci ﬁcally expressed in the testis, so far only two X linked genes are diagnostic targets in non obstructive azoospermia (NOA). The apparent pau  city of X linked NOA is likely to be the consequence ofthe lack of comprehensive, whole X chromosome target  ing studies.Abstracts from the 51stEuropean Society of Human Genetics Conference: Oral. . . 825Material and Methods: X chromosome exome sequen  cing in 50 idiopathic NOA patients with known testis histology. Variants were ﬁltered and prioritized according to their minor allele frequency (MAF ≤0.01) and their predicted pathogenicity. RNA interference was used to determine the role of Caf1 55 (the human RBBP7 ortholog) in Drosophila spermatogenesis. Results: We identi ﬁed 77 rare and predicted as pathogenic variants in 42/50 NOA patients. 76 variantswere private mutations whereas one was found in two unrelated patients. Nine genes (six of them with testis speciﬁc expression or overexpression in the testis) were recurrently mutated in 16 different patients. Two patients affected by spermatogonial arrest presented pathogenic mutations in the RBBP7 gene. Conditional Caf1 55 KO showed that male mutants had tiny testis, no spermatozoa and were sterile. Conclusions : This is the ﬁrst X chromosome exome analysis in highly selected NOA patients. Our approach was relatively successful in identifying candidate genes for the NOA phenotype. Up to now, we performed functionalanalysis only for the RBBP7 gene demonstrating that the protein is essential for Drosophila spermatogenesis hence we propose it as a novel genetic factor for earlyspermatogenic failure. Funding : Instituto Carlos III (FIS/FEDER: PI14/01250) and GEMINI Consortium A. Riera Escamilla: None. D. Moreno Mendoza: None. L. Nagirnaja: None. J. Rusch: None. E. Ruiz Castañé: None. E. Ars: None. D.F. Conrad: None. C. Krausz: None.",2018
 Dysfunctional SEMA3G signalling underlies familiar hypogonadotropic hypogonadism & defective GnRH neuron migration,C13.6,"A. Cariboni1, A. Lettieri1, R. Oleari1, S. Tahir2, K. Hussain3","1Department of Pharmacological and Biomolecular Sciences,","Milan, Italy,2University College of London, London, United Kingdom,3Sidra Medicine, Doha, Qatar Hypogonadotropic hypogonadism (HH) is a rare genetic disorder that impairs sexual reproduction. It can be causedby a defective development or function of Gonadotropin  releasing hormone (GnRH) neurons. Most HH cases is still idiopathic, despite recent advances in sequencing technol ogies. Here we have combined in silico with in vitro and in vivo mouse models to identify and functionally char  acterise the role of a novel gene in the etiopathogenesis ofHH. Speci ﬁcally, we have applied homozygosity mapping together with exome sequencing and computationalmodelling to identify a shared point mutation of the Semaphorin 3G ( SEMA3G ) gene in two brothers with HH, born from consanguineous parents. Further, we have shown that the mutation impairs GnRH neuron migration and Akt activation in vitro, and that mice lacking Sema3g show a reduced number of hypothalamic GnRH neurons andreduced fertility. Together, these results indicate that SEMA3G signalling is required for GnRH neuron migration and its insuf ﬁciency contributes to the pathogenesis of HH. Grants; telethon GP13142 for AC, A. Cariboni: None. A. Lettieri: None. R. Oleari: None. S. Tahir: None. K. Hussain: None. C14 Cancer genetic",2018
 Tet1 and Tdgsuppress intestinal tumorigenesis by downregulating the in ﬂammatory and immune responses in theApcMinmouse model,C14.1,"R. Tricarico1, J. Madzo2, G. Scher1, J. Jelinek2, J. Ingram3,I .","Peshkova3, W. Chang4, E. Nicolas5, Y. Zhou6, K. Devarajan6,S .","Maegawa2, V. Doneddu7, L. Bagella7, H. Cooper8,S . Balachandran3, M. Clapper4, S. Grivennikov4, E. Koltsova3,J . Issa2, A. Bellacosa1 1Cancer Epigenetics Program, Fox Chase Cancer Center, Philadelphia, PA, United States,2Fels Institute for Cancer Research and Molecular Biology, Temple University School ofMedicine, Philadelphia, PA, United States, 3Immune Cell Development and Host Defense Program, Fox Chase Cancer Center, Philadelphia, PA, United States,4Cancer Risk and Prevention Program, Fox Chase Cancer Center, Philadelphia, PA, United States,5Molecular Therapeutics Program, Fox Chase Cancer Center, Philadelphia, PA, United States, 6Department of Biostatistics, Fox Chase Cancer Center, Philadelphia, PA, United States,7Department of Biomedical Sciences and Biochemistry, University of Sassari, Sassari,Italy, 8Department of Pathology, Fox Chase Cancer Center, Philadelphia, PA, United States Introduction: Aberrant DNA methylation is frequently observed in colorectal cancer (CRC), but the underlying mechanisms are poorly understood. Ten Eleven Transloca tion (TET) dioxygenases and DNA repair enzyme Thymine DNA Glycosylase (TDG) are involved in active DNA demethylation by generating and removing, respectively,novel oxidized cytosine species. Mutations of TET1 and TDG , and alterations of the levels of oxidized cytosine species have been identi ﬁed in human CRC cases, but the biological signi ﬁcance of the TET TDG demethylation axis in intestinal tumorigenesis is unclear.826 J. del PicchiaMaterials and Methods: We generated ApcMinmice with additional inactivation of Tet1 and/or Tdg, and character  ized the methylome and transcriptome of intestinal adenomas by DREAM and RNA sequencing, respectively. Results: Tet1  and/or Tdg deﬁcient ApcMinmice show enhanced intestinal tumorigenesis in comparison to wildtype Tet1 and Tdg Apc Minmice. Speci ﬁcally, Tet1 and/or Tdg deﬁcient ApcMinadenomas manifested increased size or features of erosion and stroma activation. Methylomeanalysis revealed progressive loss of global DNA hypo  methylation in colonic adenomas from Tet1  and Tdg  deﬁcient Apc Minmice, and hypermethylation of CpG islands inTet1 deﬁcient ApcMinmice. In addition, RNA sequencing showed upregulation of genes in in ﬂammatory and immune response pathways in Tet1  and Tdg mutant colonic adenomas compared to control ApcMinadenomas. Conclusions: Taken together, these ﬁndings demonstrate the important role of active DNA demethylation mediatedby TET TDG in reducing intestinal tumor formation, by modulating the epigenome and in ﬂammatory/immune responses. This study highlights a novel mechanism ofepigenetic deregulation during intestinal tumorigenesis with diagnostic, therapeutic and prognostic implications. R. Tricarico: None. J. Madzo: None. G. Scher: None. J. Jelinek: None. J. Ingram: None. I. Peshkova: None. W. Chang: None. E. Nicolas: None. Y. Zhou: None. K. Devarajan: None. S. Maegawa: None. V. Doneddu: None. L. Bagella: None. H. Cooper: None. S. Balachan  dran: None. M. Clapper: None. S. Grivennikov: None. E. Koltsova: None. J. Issa: None. A. Bellacosa: None.",2018
 Lynch syndrome families with heritable constitutionalepimutation reveal the diversity of genetic events associated with methylation of MLH1 promoter,C14.2,"J. Leclerc1, C. Flament2, T. Lovecchio2, L. Delattre2, E. Ait","Yahya3, S. Baert Desurmont4, N. Burnichon5, M. Bronner6,O .","Cabaret7, S. Lejeune8, R. Guimbaud9, G. Morin10, J. Mauillon11, P. Jonveaux12, P. Laurent Puig13, T. Frébourg4, N. Porchet1,M . Buisine1 1Inserm UMR S 1172, JPA Research Center, Lille University, and Lille University Hospital, Department of Biochemistry and Molecular Biology, Lille, France,2Lille University Hospital, Department of Biochemistry and Molecular Biology, Lille, France,3Lille University Hospital, Bioinformatics Unit, Molecular Biology Facility, Lille, France,4Rouen University Hospital, Department of Genetics, and Normandie Univ, UNIROUEN, Inserm U1245, Normandy Centre for Genomic and Personalized Medicine, Rouen, France,5Inserm UMR970, Paris Cardiovascular Research Center, and Georges Pompidou European Hospital, Department of Genetics, Paris,France,6Nancy University Hospital, Department of Genetics, Vandœuvre lès Nancy, France,7Gustave Roussy Institute, Department of Biology and Pathology, Villejuif, France,8Lille University Hospital, Department of Genetics, Lille, France, 9Claudius Regaud Institute, IUCT Oncopôle, Department of Oncogenetics, Toulouse, France,10Amiens University Hospital, Department of Genetics, Amiens, France,11Rouen University Hospital, Department of Genetics, Normandy Centre for Genomic and Personalized Medicine, Rouen,France, 12Nancy University Hospital, Department of Genetics, and Inserm U954, University of Lorraine, Vand œuvre lès  Nancy, France,13Georges Pompidou European Hospital, Department of Biology, Paris, France Introduction: Constitutional epimutations are an alternative to genetic mutations in the etiology of genetic diseases. These epimutations can be primary, de ﬁned as purely epi  genetic events labile in the germline. They can also besecondary, caused by a cis acting genetic defect transmitted following a Mendelian inheritance pattern, with re  establishment of the epigenetic change in the offspring. InLynch syndrome, a few families with a heritable MLH1 epimutation have been reported so far, with various genetic bases including single nucleotide variations and copynumber variations. Materials and Methods: We designed a long range PCR next generation sequencing strategy to screen MLH1 entire gene and applied it to 4 French families with heritable epimutations and 10 additional patients with no proven transmission of their epimutations. Results: This strategy successfully detected the insertion of an Aluelement in MLH1 coding sequence in one family. Two previously unreported MLH1 variants were identi ﬁed in other epimutation carriers: a nucleotide substitution within intron 1 and a single nucleotide deletion in the 5 ’  UTR. A partial duplication of MLH1 gene was detected in another family. We demonstrated the segregation of these variants with MLH1 methylation and studied the functional consequences of these defects on transcription. Conclusions: This study represents the largest cohort of patients with MLH1 secondary epimutations associated with a broad spectrum of genetic defects. It provides further insightinto the complexity of molecular mechanisms leading to heritable epimutations. This work was supported by Lille University Hospital (Fonds hospitalier d'aide à l'émergence et la structuration des activités et équipes de recherche) . J. Leclerc: None. C. Flament: None. T. Lovecchio: None. L. Delattre: None. E. Ait Yahya: None. S. Baert  Desurmont: None. N. Burnichon: None. M. Bronner: None. O. Cabaret: None. S. Lejeune: None. R. Guim  baud: None. G. Morin: None. J. Mauillon: None. P. Jonveaux: None. P. Laurent Puig: None. T. Frébourg: None. N. Porchet: None. M. Buisine: None.Abstracts from the 51stEuropean Society of Human Genetics Conference: Oral. . . 827C14.3 Oxidative modi ﬁcation of cell free DNA fragments promotes their penetration into stem and cancer cells and activates adaptive response V. Sergeeva1, E. Malinovskaya1, V. Veiko2, E. Ershova1,L . Kameneva1, M. Konkova1, N. Veiko1, A. Kalyanov1,M . Abramova1,3, E. Savinova1,3, S. Kostyuk1 1FSBI “Research Centre For Medical Genetics ”, Moscow, Russian Federation,2Bach Institute of Biochemistry and Russian Academy of Sciences, Moscow, Russian Federation, 3N. I. Pirogov Russian National Research Medical University, Moscow, Russian Federation Introduction: In pathologies such as cancer and under damaging conditions (e.x. radiation) fraction of cells undergoes cell death and releases DNA that becomes part ofthe circulating cell free DNA (cfDNA) pool. CfDNA can be oxidized under oxidative stress. We have shown that in case of cancer the level of oxidation in cfDNA increases. Materials and Methods: Model genetic construction was obtained by insertion of poly G DNA fragments in a vector with GFP gene and subsequent oxidation with UV radiationor H 2O2. Penetration was con ﬁrmed with ﬂuorescent microscopy (comparison with penetration using TurboFect (Thermo, Germany)). mRNA was isolated from MSCs and MCF 7 using RNeasy Mini kit (Qiagen, Germany). Gene expression level was assessed using RT PCR (TBP as internal standard). Protein levels were measured withﬂuorescent antibodies using ﬂow cytometry. Statistics was performed using Statgraphics software. Results: Oxidation of cfDNA transforms cfDNA frag  ments into biologically active molecules that regulate level of expression of number of genes. This was shown on a model genetic construction containing poly G insertion thatis prone to oxidation. Plasmids with oxidized poly G insertions penetrate MCF 7 and MSCs and cause rapidly  repaired DNA breaks. In concentration 10   200 ng/mloxidized plasmids activate DNA reparation processes and induce antioxidant signaling pathways regulated by NRF2, thus, inhibiting apoptosis and causing adaptive response. Inconcentrations >350 ng/ml oxidized plasmids cause apoptosis. Conclusions: Oxidation of cfDNA plays an important role in its penetration into cancer and stem cells and in adaptive response development. The study was supported by RFBR grants №16 04 01099 А,№16 04 00576 А. V. Sergeeva: None. E. Malinovskaya: None. V. Veiko: None. E. Ershova: None. L. Kameneva: None. M. Konkova: None. N. Veiko: None. A. Kalyanov: None. M. Abramova: None. E. Savinova: None. S. Kostyuk: None.",2018
 Accurate functional classi ﬁcation of thousands of BRCA1 variants with saturation genome editing,C14.4,"G. M. Findlay1, R. Daza1, B. K. Martin1, M. D. Zhang1,A .P .","Leith1, M. Gasperini1, J. D. Janizek1, L. M. Starita1,2,J .","Shendure1,2,3 1University of Washington, Seattle, WA, United States, 2Brotman Baty Institute for Precision Medicine, Seattle, WA, United States,3Howard Hughes Medical Institute, Seattle, WA, United States Introduction: Variants of uncertain signi ﬁcance (VUS) limit the utility of genetic information. The challenge ofVUS is epitomized by BRCA1 , a tumor suppressor gene integral to DNA repair and genomic stability. Germline BRCA1 loss of function variants predispose women to early onset breast and ovarian cancers. Although BRCA1 has been sequenced in millions of people, the risk asso  ciated with most newly observed variants cannot be de ﬁ  nitively assigned. To date, functional studies of BRCA1 VUS have been limited in scope and performed outside of the gene's endogenous context. Methods: We employ saturation genome editing to assay 96.5% of all possible single nucleotide variants (SNVs) in 13 exons that encode critical domains of BRCA1. Ourmultiplex, CRISPR/Cas9 based assay leverages targeted deep sequencing to measure variants' effects on cellular ﬁtness and mRNA expression in human cells dependent on BRCA1 function. Results: We obtain function scores for 3,893 SNVs. Scores are bimodally distributed and nearly perfectlyconcordant with established assessments of pathogenicity (sensitivity ,97%; speci ﬁcity,98%). Of 256 VUS, 25.0% score as non functional, as do 15.9% of 3,140 SNVscurrently unobserved clinically. RNA measurements deline  ate mechanisms by which SNVs result in loss of BRCA1 function. Hundreds of missense SNVs detrimental toprotein function are identi ﬁed, as well as dozens of exonic and intronic SNVs that compromise BRCA1 function by disrupting splicing. Conclusions: We predict this data will be directly useful for the clinical interpretation of cancer risk based on BRCA1 sequencing. Furthermore, we propose that this paradigmcan be extended to many additional clinically  actionable genes. G.M. Findlay: None. R. Daza: None. B.K. Martin: None. M.D. Zhang: None. A.P. Leith: None. M. Gasperini: None. J.D. Janizek: None. L.M. Starita: None. J. Shendure: None.828 J. del PicchiaC14.5 A whole exome case control study of soft tissue sarcoma F. Hu1,Y .Y u2, J. Chen2, P. Scheet2, C. D. Huff2 1Public Health College, Harbin Medical University, Harbin, China,2The University of Texas MD Anderson Cancer Center, Houston, TX, United States To evaluate the contribution of rare genetic variation to the development of soft tissue sarcoma, we conducted a whole  exome case control study in 219 cases and 3,507 controls ofEuropean ancestry. We controlled for technological strati  ﬁcation biases using XPAT and conducted gene based association tests using VAAST 2.1. Our cases consisted ofsamples from TCGA with one of six soft tissue sarcoma subtypes: leiomyosarcoma (LMS), dedifferentiated lipo  sarcoma (DLPS), myxo ﬁbrosarcoma (MFS), undiffer  entiated pleiomorphic sarcoma (UPS), malignant peripheral nerve sheath tumors (MPNST), and synovial sarcoma (SS). We observed nominally signi ﬁcant association signals for three well established sarcoma susceptibility genes, NF1 (p,1x1 0  5),TP53 (p,0.0025), and RB1 (p,0.028). MSH2 , an HNPCC gene, was also nominally signi ﬁcant (p,0.0085); previous studies have suggested that sarcomas may be within the spectrum of HNPCC tumors. In general, the effect size estimates for variants in these genes werelarge relative to other cancer types. For likely gene dis  rupting variants, the ORs were 39.4 (95% CI: 7.1 –219.3) and 33.0 (95% CI: 2.4 –462.5) for NF1 and MSH2 , respectively. For predicted damaging missense variants, the ORs were 12.0 (95% CI: 2.4 –59.1) and ∞(95% CI: 6.7 – ∞) for RB1 and TP53 , respectively. In subtype speci ﬁc analyses, all four genes were signi ﬁcantly associated with LMS, the subtype with the largest sample size. Three of the four genes were signi ﬁcantly associated with at least one additional subtype. Our results indicate that rare coding variants can confer substantial increases in risk for multiple soft tissue sarcoma subtypes. F. Hu: None. Y. Yu: None. J. Chen: None. P. Scheet: None. C.D. Huff: F. Consultant/Advisory Board; Modest; Living DNA.",2018
 Rare variants in the Aicardi Goutières syndrome genesADAR andRNASEH2B and a type I interferon signature in glioma and prostate carcinoma risk and tumorigenesis,C14.6,"F. Brand1, U. Beyer1, H. Martens1, J. Weder2, A. Christians3,N .","Elyan1, B. Hentschel4, M. Westphal5, G. Schackert6, T. Pietsch7,","B. Hong8, J. K. Krauss8, A. Samii9, P. Raab10, A. Das11,C .A . Dumitru12, I. E. Sandalcioglu12, O. W. Hakenberg13,A . Erbersdobler14, U. Lehmann15, G. Reifenberger16, M. Weller17,M. A. M. Reijns18, M. Preller2, B. Wiese19, C. Hartmann3,R .G . Weber1 1Hannover Medical School, Department of Human Genetics, Hannover, Germany,2Hannover Medical School, Institute for Biophysical Chemistry, Hannover, Germany,3Hannover Medical School, Division of Neuropathology, Hannover, Germany,4University of Leipzig, Institute for Medical Informatics, Statistics and Epidemiology, Leipzig, Germany, 5University Medical Center Hamburg Eppendorf, Department of Neurosurgery, Hamburg, Germany,6Technical University Dresden, Department of Neurosurgery, Dresden, Germany, 7University of Bonn Medical School, Department of Neuropathology, Bonn, Germany,8Hannover Medical School, Department of Neurosurgery, Hannover, Germany, 9International Neuroscience Institute, Department of Neurosurgery, Hannover, Germany,10Hannover Medical School, Department of Neuroradiologie, Hannover, Germany, 11Hannover Medical School, Department of Pediatric Kidney, Liver and Metabolic Diseases, Hannover, Germany, 12Nordstadt Hospital, Department of Neurosurgery, Hannover, Germany,13University of Rostock, Department of Urology, Rostock, Germany,14University of Rostock, Department of Pathology, Rostock, Germany,15Hannover Medical School, Department of Pathology, Hannover, Germany,16Heinrich  Heine University, Department of Neuropathology, Düsseldorf, Germany,17University Hospital and University of Zürich, Department of Neurology, Zürich, Switzerland,18University of Edinburgh, Medical Research Council Human Genetics Unit, MRC Institute of Genetics and Molecular Medicine,Edinburgh, United Kingdom, 19Henriettenstift, Diakovere Hospital, Department of Neurology, Hannover, Germany In search of novel germline alterations predisposing to tumors, in particular to gliomas, we studied a family with two brothers affected by anaplastic gliomas, and their father and paternalgreat uncle diagnosed with prostate carcinoma. In this family, whole exome sequencing yielded rare, simultaneously het  erozygous variants in the Aicardi Goutières syndrome (AGS)genes ADAR andRNASEH2B co segregating with the tumor phenotype. AGS is a genetically induced in ﬂammatory dis  ease particularly of the brain, which has not been associatedwith a consistently increased cancer risk to date. By targeted sequencing, we identi ﬁed novel ADAR andRNASEH2B var  iants, and a 3  to 17 fold frequency increase of the AGSmutations ADAR ,c.577C>G;p.(P193A) and RNASEH2B , c.529G>A;p.(A177T) in the germline of familial glioma patients as well as in test and validation cohorts of glio blastomas and prostate carcinomas versus ethnicity matched controls, whereby rare RNASEH2B variants were signi ﬁcantly more frequent in familial glioma patients. Tumors with ADAR orRNASEH2B variants recapitulated features of AGS, such as calciﬁcation and increased type I interferon expression.Abstracts from the 51stEuropean Society of Human Genetics Conference: Oral. . . 829Patients carrying ADAR orRNASEH2B variants showed upregulation of interferon stimulated gene (ISG) transcripts in peripheral blood as seen in AGS. An increased ISG expression was also induced by ADAR andRNASEH2B variants in tumor cells and was blocked by the JAK inhibitor Ruxolitinib. Our data implicate rare variants in the AGS genes ADAR and RNASEH2B and a type I interferon signature in glioma and prostate carcinoma risk and tumo rigenesis, consistent with a genetic basis underlying in ﬂammation driven malignant transformation in glioma and pro state carcinoma development. F. Brand: None. U. Beyer: None. H. Martens: None. J. Weder: None. A. Christians: None. N. Elyan: None. B. Hentschel: None. M. Westphal: None. G. Schackert: None. T. Pietsch: None. B. Hong: None. J.K. Krauss: D. Speakers Bureau/Honoraria (speakers bureau, symposia,and expert witness); Modest; St. Jude Medical/AbbVie. F. Consultant/Advisory Board; Modest; Medtronic, Boston Scienti ﬁc.A. Samii: None. P. Raab: None. A. Das: None. C.A. Dumitru: None. I.E. Sandalcioglu: None. O.W. Hakenberg: None. A. Erbersdobler: None. U. Lehmann: None. G. Reifenberger: B. Research Grant (principal investigator, collaborator or consultant and pending grants as well as grants already received); Modest; Roche, Merck (EMD, Darmstadt). F. Consultant/Advisory Board; Modest;Amgen, Celldex, Medac. M. Weller: None. M.A.M. Reijns: None. M. Preller: None. B. Wiese: None. C. Hartmann: None. R.G. Weber: None. C15 Syndrome updates 2",2018
 The ARID1B spectrum: From non syndromic intellectualdisability to Cof ﬁn Siris syndrome,C15.1,"E. P. J. van der Sluijs1, J. Clayton Smith2, G. W. E. Santen1","1Leiden University Medical Center, Leiden, Netherlands,","2Manchester Centre For Genomic Medicine, Manchester, United Kingdom ARID1B mutations are one of the most frequent causes of ID as determined by large scale whole exome sequencing stu  dies. Most published clinical data however is obtained from clinically diagnosed Cof ﬁn Siris patients (ARID1B CSS) and it is unclear whether this data is representative for patients identi ﬁed through unbiased sequencing techniques (ARID1B  ID). Therefore we sought to determine genotypic and phe notypic differences between ARID1B ID and ARID1B CSS. We asked clinicians to add their patient ’s information to a web based survey based on previously reported ARID1Bfeatures ( www.arid1bgene.com ). In total, 144 patients (80 ARID1B CSS and 64 ARID1B ID patients) weresubmitted. All patients had truncating mutations which were distributed throughout the gene. Remarkably, no pathogenic mutations were identi ﬁed in the small in frame exon 3 and the ﬁrst 850 bases of exon 1. All but one patient were reported to have intellectual disability (ID). ARID1B  CSS patients displayed more CSS associated dysmorphicfeatures ( p< 0.001) than ARID1B ID patients. ARID1B ID patients were more inclined to have myopia (39.5% vs 18.3%, p,0.024) and cryptorchidism (67.6% vs 41.4%, p,0.005). Prevalences of motor (100%) and speech (93.8%) delay, feeding dif ﬁculties (69.2%), seizures (29.7%) and agenesis of corpus callosum (41.2%) werecomparable in both groups. Based on our data of 144 patients we conclude that except for dysmorphic features there do not seem to be majordifferences between ARID1B ID and ARID1B CSS patients. There therefore appears to be an ARID1B  spectrum, and patients should be managed similarlyregardless of clinical diagnosis. E.P.J. van der Sluijs: None. J. Clayton Smith: None. G.W.E. Santen: None.",2018
